"Nombre","fnStripTags(HTML_UnEncode(an.Texto))","Id_Estado_Activo","Fecha"
"S1-Ventilador M41"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S1-Ventilador M41"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-03-18"
"S1-Ventilador M41"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S1-Ventilador M41"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S1-Ventilador M41"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S1-Ventilador M42"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S1-Ventilador M42"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan indicios de una posible degradación de rodamientos.","1","2018-07-16"
"S1-Ventilador M42"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan indicios de una posible degradación de rodamientos.","1","2019-02-18"
"S1-Ventilador M42"," Motor: Activo en buen estado. 
 Ventilador: Se mantienen las amplitudes de las medidas en aceleración asociadas a una degradación de rodamientos.","1","2019-07-15"
"S1-Ventilador M42"," Motor: Activo en buen estado. 
 Ventilador: Se mantienen las amplitudes de las medidas en aceleración asociadas a una degradación de rodamientos.","2","2019-12-03"
"S1-Ventilador M42"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.","2","2020-02-10"
"S1-Ventilador M42"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S1-Ventilador M42"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-07-08"
"S1-Ventilador Extracción M40"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S1-Ventilador Extracción M40"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S1-Ventilador Extracción M40"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S1-Ventilador Extracción M40"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S1-Ventilador Extracción M40"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S1-Ventilador Extracción M40"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S1-Ventilador Extracción M40"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-07-08"
"S1-Ventilador Extracción M37"," Conjunto: Se detectan indicios de unas condiciones desfavorables de alineación de poleas.","2","2018-01-23"
"S1-Ventilador Extracción M37"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se detectan indicios de unas posibles condiciones particulares de operación no descartándose que una desalineación dinámica esté influyendo en el comportamiento.","1","2018-06-11"
"S1-Ventilador Extracción M37"," Ventilador: Se detectan indicios de unas condiciones desfavorables de alineación dinámica. Existen indicios de una posible degradación de los rodamientos del ventilador.","2","2018-07-16"
"S1-Ventilador Extracción M37"," Ventilador:Existen indicios de una posible degradación de los rodamientos del ventilador.","2","2018-09-03"
"S1-Ventilador Extracción M37"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantienen los síntomas de una posible degradación de rodamientos.","1","2019-02-18"
"S1-Ventilador Extracción M37"," Ventilador:Existen indicios de una posible degradación de los rodamientos del ventilador.","2","2019-07-15"
"S1-Ventilador Extracción M37"," Motor: Activo en buen estado. 
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.","2","2020-02-10"
"S1-Ventilador Extracción M37"," Motor: Activo en buen estado. 
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.","2","2020-04-27"
"S1-Ventilador Extracción M37"," Motor: Activo en buen estado. 
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.","2","2020-07-08"
"S1-Ventilador Extracción M19"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S1-Ventilador Extracción M19"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S1-Ventilador Extracción M19"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S1-Ventilador Extracción M19"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S1-Ventilador Extracción M19"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S1-Ventilador Extracción M19"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S1-Ventilador Extracción M19"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-07-08"
"S1-Ventilador Extracción M1"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S1-Ventilador Extracción M1"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S1-Ventilador Extracción M1"," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.","3","2019-02-18"
"S1-Ventilador Extracción M1"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S1-Ventilador Extracción M1"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S1-Ventilador Extracción M1"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S1-Ventilador Extracción M1"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-07-08"
"S2-Ventilador M2"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M2"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M2"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M2"," Ventilador: se detectan síntomas de una posible degradación mecánica de rodamientos.","3","2019-07-15"
"S2-Ventilador M2"," Motor: Activo en buen estado.
 Ventilador: Degradación de las condiciones mecánicas de los rodamientos.","3","2020-02-10"
"S2-Ventilador M2"," Motor: Activo en buen estado.
 Ventilador: Degradación de las condiciones mecánicas de los rodamientos.","3","2020-04-27"
"S2-Ventilador M3"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M3"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M3"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M3"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M3"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M3"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M5"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M5"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M5"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan indicios de una posible degradación incipiente de rodamientos.","1","2019-02-18"
"S2-Ventilador M5"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M5"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M5"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M6"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M6"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M6"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M6"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M6"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M6"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M8"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M8"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M8"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M8"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M8"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M8"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M9"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M9"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M9"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M9"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M9"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M9"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M11"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M11"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M11"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M11"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M11"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M11"," Motor: Activo en buen estado.
 Ventilador: Degradación mecánica incipiente del rodamiento lado ventilador.","1","2020-04-27"
"S2-Ventilador M12"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M12"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M12"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M12"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M12"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M12"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M14"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M14"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M14"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M14"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M14"," Motor: Activo en buen estado.
 Ventilador: Degradación incipiente de las condiciones mecánicas.","2","2020-02-10"
"S2-Ventilador M14"," Motor: Degradación mecánica de las condiciones mecánicas de los rodamientos.
 Ventilador: Degradación mecánica de las condiciones mecánicas de los rodamientos.","2","2020-04-27"
"S2-Ventilador M15"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M15"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M15"," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación del rodamiento lado polea.","2","2019-02-18"
"S2-Ventilador M15"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-06-17"
"S2-Ventilador M15"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M15"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M15"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M17"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M17"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M17"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M17"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M17"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M17"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M18"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M18"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M18"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M18"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M18"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M18"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M20"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M20"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M20"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M20"," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.","2","2019-07-15"
"S2-Ventilador M20"," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.","2","2020-02-10"
"S2-Ventilador M20"," Motor: Activo en buen estado.
 Ventilador: Degradación avanzada de ambos rodamientos.","3","2020-04-27"
"S2-Ventilador M21"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan indicios de un posible desequilibrio, no descartándose que unas condiciones desfavorables de alienación o una amplificación estructural estén influyendo en la medida.","1","2018-01-23"
"S2-Ventilador M21"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se detectan indicios de unas posibles condiciones particulares de operación no descartándose que una desalineación dinámica esté influyendo en el comportamiento.","1","2018-06-11"
"S2-Ventilador M21"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.","1","2018-07-16"
"S2-Ventilador M21"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M21"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M21"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M21"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M23"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se detectan indicios de unas condiciones desfavorables de alineación, equilibrado o incorrecta tensión de correas. No se descarta que una amplificación estructural esté influyendo en la medida. Existen indicios de una degradación mecánica de rodamientos.","2","2018-01-23"
"S2-Ventilador M23"," Ventilador: Se mantienen los síntomas de una degradación de rodamientos del ventilador.","2","2018-03-12"
"S2-Ventilador M23"," Ventilador: Se mantienen los síntomas de una degradación de rodamientos del ventilador.","2","2018-06-11"
"S2-Ventilador M23"," Ventilador: Se mantienen los síntomas de una degradación de rodamientos del ventilador.","2","2018-07-16"
"S2-Ventilador M23"," Ventilador: Se mantienen los síntomas de una degradación de rodamientos del ventilador. Existe un aumento de las tendencias.","3","2019-02-18"
"S2-Ventilador M23"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ","1","2019-07-15"
"S2-Ventilador M23"," Motor: Activo en buen estado. 
 Ventilador: Posible condición inadecuada de lubricación.","2","2020-02-10"
"S2-Ventilador M23"," Motor: Activo en buen estado. 
 Ventilador: Posible condición inadecuada de lubricación.","1","2020-04-27"
"S2-Ventilador M24"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se detectan indicios de unas condiciones desfavorables de alineación y/o equilibrado. No se descarta que una amplificación estructural esté influyendo en la medida.","1","2018-01-23"
"S2-Ventilador M24"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se detectan indicios de unas posibles condiciones particulares de operación no descartándose que una desalineación dinámica esté influyendo en el comportamiento.","1","2018-06-11"
"S2-Ventilador M24"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.","1","2018-07-16"
"S2-Ventilador M24"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.","1","2019-02-18"
"S2-Ventilador M24"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.","1","2019-07-15"
"S2-Ventilador M24"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.","1","2019-12-03"
"S2-Ventilador M24"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.","1","2020-02-10"
"S2-Ventilador M24"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ","1","2020-04-27"
"S2-Ventilador M26"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M26"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M26"," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea.","2","2019-02-18"
"S2-Ventilador M26"," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Existe un aumento moderado de las amplitudes.","2","2019-06-17"
"S2-Ventilador M26"," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Sin cambios significativos.","2","2019-07-15"
"S2-Ventilador M26"," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Sin cambios significativos.","2","2020-02-10"
"S2-Ventilador M26"," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Sin cambios significativos.","2","2020-04-27"
"S2-Ventilador M27"," Conjunto: Se detectan indicios de unas posible amplificación estructural","1","2018-01-23"
"S2-Ventilador M27"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de la pasada inspección.","1","2018-07-16"
"S2-Ventilador M27"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de la pasada inspección.","1","2019-02-18"
"S2-Ventilador M27"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de la pasada inspección.","1","2019-07-15"
"S2-Ventilador M27"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado","1","2020-02-10"
"S2-Ventilador M27"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado","1","2020-04-27"
"S2-Ventilador M29"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M29"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M29"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan síntomas de una posible degradación de rodamientos.","1","2019-02-18"
"S2-Ventilador M29"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ","1","2019-07-15"
"S2-Ventilador M29"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ","1","2020-02-10"
"S2-Ventilador M29"," Motor: Activo en buen estado.
 Ventilador: Degradación mecánica incipiente del rodamiento lado polea.","2","2020-04-27"
"S2-Ventilador M30"," Conjunto: Se detectan indicios de una posible amplificación estructural, pudiendo estar excitada por un desequilibrio del ventilador. No se descarta una incorrecta tensión de las coreas.","2","2018-01-23"
"S2-Ventilador M30"," Motor: Activo en buen estado. 
  Ventilador: Activo en buen estado. Se detectan indicios de unas posibles condiciones particulares de operación no descartándose que una desalineación dinámica esté influyendo en el comportamiento.","2","2018-06-11"
"S2-Ventilador M30"," Motor: Activo en buen estado. 
  Ventilador: Activo en buen estado. Se detectan indicios de unas posibles condiciones particulares de operación no descartándose que una desalineación dinámica esté influyendo en el comportamiento.","2","2018-07-16"
"S2-Ventilador M30"," Motor: Activo en buen estado. 
  Ventilador: Activo en buen estado. Se detectan indicios de unas posibles condiciones particulares de operación no descartándose que una desalineación dinámica esté influyendo en el comportamiento.","2","2019-02-18"
"S2-Ventilador M30"," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.","1","2019-06-17"
"S2-Ventilador M30"," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.","1","2019-07-15"
"S2-Ventilador M30"," Conjunto: Niveles de vibración por encima de la normalidad asociados a una posible condición de amplificación estructural.","2","2019-12-03"
"S2-Ventilador M30"," Conjunto: Niveles de vibración por encima de la normalidad asociados a una posible condición de amplificación estructural.","2","2020-02-10"
"S2-Ventilador M30"," Motor: Activo en buen estado.
 Ventilador: Degradación mecánica del rodamiento lado polea.","2","2020-04-27"
"S2-Ventilador M32"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M32"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M32"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M32"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M32"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M32"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M33"," Conjunto: Se detectan indicios de unas posible amplificación estructural, sin descartarse una incorrecta tensión de las correas. Se detectan asimismo indicios de una degradación mecánica incipiente de rodamientos de ventilador.","1","2018-01-23"
"S2-Ventilador M33"," Conjunto: Se detectan indicios de unas posible amplificación estructural, sin descartarse una incorrecta tensión de las correas. Se detectan asimismo indicios de una degradación mecánica incipiente de rodamientos de ventilador.","2","2018-03-12"
"S2-Ventilador M33"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se detectan indicios de unas posibles condiciones particulares de operación no descartándose que una desalineación dinámica esté influyendo en el comportamiento.
Se detectan asimismo indicios de una degradación mecánica incipiente de rodamientos del ventilador.","2","2018-06-11"
"S2-Ventilador M33"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M33"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M33"," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.","2","2019-07-15"
"S2-Ventilador M33"," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.","2","2019-12-03"
"S2-Ventilador M33"," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.","2","2020-02-10"
"S2-Ventilador M33"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M35"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M35"," Ventilador: Se detectan síntomas de una degradación de los rodamiento del ventilador.","2","2018-07-16"
"S2-Ventilador M35"," Ventilador: Se detectan síntomas de una degradación de los rodamiento del ventilador. Existe un leve aumento de las tendencias.","2","2018-09-03"
"S2-Ventilador M35"," Ventilador: Se detectan síntomas de una degradación de los rodamiento del ventilador. Existe un leve aumento de las tendencias.","2","2019-02-18"
"S2-Ventilador M35"," Ventilador: Las amplitudes de los indicadores de degradación mecánica de rodamientos siguen en ascenso. En la próxima inspección se confirmará la necesidad de intervenir en el activo.","2","2019-06-17"
"S2-Ventilador M35"," Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.","2","2019-07-15"
"S2-Ventilador M35"," Ventilador: Aumentan los síntomas de la degradación de los rodamientos de la cañonera.","3","2020-02-10"
"S2-Ventilador M35"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-04-27"
"S2-Ventilador M36"," Motor: Activo en buen estado.
  Ventilador: Activo en buen estado. Se detectan indicios de unas condiciones desfavorables de alineación, equilibrado o una incorrecta tensión de las correas. No se descarta que una amplificación estructural esté influyendo en la medida","1","2018-01-23"
"S2-Ventilador M36"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se detectan indicios de unas posibles condiciones particulares de operación no descartándose que una desalineación dinámica esté influyendo en el comportamiento.","1","2018-06-11"
"S2-Ventilador M36"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.","1","2018-07-16"
"S2-Ventilador M36"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.","1","2019-02-18"
"S2-Ventilador M36"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.","1","2019-07-15"
"S2-Ventilador M36"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.","1","2020-02-10"
"S2-Ventilador M36"," Motor: Roces y/o impactos en el lado libre del motor.
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.","2","2020-04-27"
"S2-Ventilador M38"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M38"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
"S2-Ventilador M38"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-02-18"
"S2-Ventilador M38"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2019-07-15"
"S2-Ventilador M38"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2020-02-10"
"S2-Ventilador M38"," Motor: Activo en buen estado.
 Ventilador: Degradación inicial de los rodamientos.","2","2020-04-27"
"S2-Ventilador M39"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ","1","2018-01-23"
"S2-Ventilador M39"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ","1","2018-07-16"
"S2-Ventilador M39"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ","1","2019-02-18"
"S2-Ventilador M39"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ","1","2019-07-15"
"S2-Ventilador M39"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ","1","2020-02-10"
"S2-Ventilador M39"," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ","1","2020-04-27"
"S2-Ventilador M41"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-01-23"
"S2-Ventilador M41"," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.","1","2018-07-16"
